id,company,province,city,county
4026,贵州贵昌科技有限公司,贵州省,贵阳市,观山湖区
4027,洛阳凡智电子科技有限公司,河南省,洛阳市,洛龙区
4028,陕西云软软件有限公司,陕西省,西安市,雁塔区
4029,江西牧亚信息科技有限公司,江西省,景德镇市,珠山区
4030,邢台叶瑞电子科技有限公司,河北省,邢台市,信都区
4031,宁夏泽慧教育科技有限公司,宁夏回族自治区,银川市,兴庆区
4032,长沙天码教育科技有限公司,湖南省,长沙市,长沙县
4033,湖北和协商用软件有限公司,湖北省,十堰市,茅箭区
4034,常州孟腾智能装备有限公司,江苏省,常州市,武进区
4035,巩义市碧帆环保设备有限公司,河南省,郑州市,巩义市
4036,赤壁市万皇智能设备有限公司,湖北省,咸宁市,赤壁市
4037,常州佳恒新能源科技有限公司,江苏省,常州市,武进区
4038,茂南区远恒计算机经营部,广东省,茂名市,茂南区
4039,四川仲医达医疗科技有限公司,四川省,成都市,金牛区
4040,沈阳森克斯科技有限公司,辽宁省,沈阳市,和平区
4041,长春易友时代科技有限公司,吉林省,长春市,绿园区
4042,上海泛微网络科技股份有限公司,福建省,龙岩市,新罗区
4043,湛江市蓝卓科技有限公司,广东省,湛江市,霞山区
4044,河北安创网络科技有限公司,河北省,石家庄市,桥西区
4045,青海博思网络信息技术有限公司,青海省,西宁市,城西区
4046,北京中恒永信科技有限公司,内蒙古自治区,鄂尔多斯市,乌审旗
4047,山东源蛋农牧科技有限公司,山东省,济南市,历下区
4048,福州市易喜通网络科技有限公司,福建省,福州市,仓山区
4049,北京医典健康科技有限公司,河北省,廊坊市,广阳区
4050,沈阳东辉天诚科技有限公司,辽宁省,沈阳市,和平区
4051,保定市晔澜科技发展有限公司,河北省,保定市,竞秀区
4052,南通优友云信息科技有限公司,江苏省,南通市,如皋市
4053,贵州深医科技有限责任公司,云南省,玉溪市,红塔区
4054,广东正盈信息科技有限公司,广东省,潮州市,潮安区
4055,厦门数据谷信息科技有限公司,江西省,南昌市,南昌县
4056,浙江云野科技有限公司,浙江省,杭州市,拱墅区
4057,泸州速易精算建设管理咨询有限公司,四川省,泸州市,江阳区
4058,创业慧康科技股份有限公司,江苏省,泰州市,姜堰区
4059,湖北宽云网络科技有限公司,湖北省,襄阳市,襄州区
4060,吉林省金标信息科技有限公司,吉林省,长春市,二道区
4061,廊坊金睿软件开发有限公司,河北省,廊坊市,安次区
4062,宁波市鄞州蚁拓电子有限公司,浙江省,宁波市,鄞州区
4063,合肥管家婆软件有限公司,安徽省,合肥市,瑶海区
4064,千代川（北京）科技有限公司,北京市,北京市,海淀区
4065,常州长宣光电科技有限公司,江苏省,常州市,武进区
4066,沈阳市鼎坚安防技术有限公司,辽宁省,沈阳市,浑南区
4067,江西智家科技有限公司,江西省,南昌市,南昌县
4068,浙江嘉科智慧养老服务有限公司,浙江省,嘉兴市,南湖区
4069,珠海金谷棒科技有限公司,广东省,珠海市,香洲区
4070,济宁博昂信息技术有限公司,山东省,济宁市,曲阜市
4071,上海轻迅信息科技股份有限公司济南分公司,山东省,济南市,历城区
4072,广州市网地软件科技有限公司,广东省,广州市,海珠区
4073,深圳市楹丰贸易有限公司,广东省,深圳市,龙岗区
4074,华勤技术股份有限公司,陕西省,西安市,雁塔区
4075,阿克苏星灵慧影信息科技有限公司,新疆维吾尔自治区,阿克苏地区,阿克苏市
4076,承德北软科技有限公司,河北省,承德市,承德县
4077,哈尔滨派斯内特科技发展有限公司,黑龙江省,哈尔滨市,南岗区
4078,沈阳易卫信软件有限公司,辽宁省,沈阳市,沈河区
4079,广东公信智能会议股份有限公司,广东省,佛山市,顺德区
4080,郑州蓝德电子科技有限公司,河南省,郑州市,中原区
4081,石家庄捷成世纪信息技术有限公司,河北省,石家庄市,
4082,石家庄简道科技有限公司,河北省,石家庄市,桥西区
4083,宜宾市天珑通讯有限公司,四川省,宜宾市,翠屏区
4084,南昌拼爽爽企业管理有限公司,江西省,南昌市,南昌县
4085,长春市乐为科技有限公司,吉林省,长春市,朝阳区
4086,四川群峰科技有限公司,四川省,成都市,金牛区
4087,爬山虎科技股份有限公司南京分公司,江苏省,南京市,江宁区
4088,江西高超网络服务有限公司,江西省,吉安市,吉州区
4089,洛阳众智软件科技股份有限公司,江西省,萍乡市,安源区
4090,同丰,江苏省,苏州市,吴中区
4091,池州远博软件科技有限公司,安徽省,池州市,贵池区
4092,大连艾姆赛克信息技术有限公司,辽宁省,大连市,甘井子区
4093,迈隆（西安）电子技术有限公司,广东省,广州市,番禺区
4094,广东绿力网络技术有限公司,广东省,东莞市,
4095,安徽大方空调设备有限公司,安徽省,合肥市,蜀山区
4096,安徽云佳信息科技有限公司,安徽省,合肥市,包河区
4097,秦皇岛市艾特计算机技术开发有限公司,河北省,秦皇岛市,海港区
4098,浪潮集团有限公司,河北省,保定市,竞秀区
4099,陕西中翠文化传播有限公司,陕西省,西安市,雁塔区
4100,河北智数软件有限公司,河北省,邯郸市,丛台区
4101,青岛博海网学网络科技有限公司,山东省,青岛市,崂山区
4102,厦门灏韵创科信息技术有限公司,福建省,厦门市,思明区
4103,数智普洱科技有限公司,云南省,普洱市,思茅区
4104,江苏日创信息科技有限公司,江苏省,扬州市,广陵区
4105,北京嘉农在线信息技术有限公司,辽宁省,沈阳市,铁西区
4106,大连尚观锦程科技有限公司,辽宁省,大连市,沙河口区
4107,厦门抱壹智能科技有限公司,福建省,厦门市,集美区
4108,南京迦之美信息科技有限公司,江苏省,南京市,鼓楼区
4109,大连伟信信息科技有限公司,辽宁省,大连市,甘井子区
4110,西安政通信息技术有限公司,陕西省,西安市,雁塔区
4111,西安弛卓电子科技有限公司,陕西省,西安市,雁塔区
4112,北京尔希科技有限公司,河南省,焦作市,山阳区
4113,西安合为数字技术有限公司,陕西省,西安市,雁塔区
4114,深圳市飞耶软件有限公司,广东省,深圳市,南山区
4115,福建晨康信息技术有限公司,福建省,福州市,仓山区
4116,艾恩特（厦门）信息科技有限公司,福建省,厦门市,思明区
4117,山西云汉文化科技有限公司,山西省,太原市,万柏林区
4118,郑州卡卡罗特软件科技有限公司,河南省,洛阳市,洛龙区
4119,云南旷视科技有限公司,云南省,昆明市,西山区
4120,河北力弘新能源科技有限公司,河北省,邯郸市,丛台区
4121,东营大头智能科技有限公司,山东省,东营市,东营区
4122,成都亿格人居科技有限公司,四川省,成都市,新都区
4123,北京科力怡达医疗技术有限公司,北京市,北京市,东城区
4124,宁波百通医疗科技有限公司,浙江省,宁波市,慈溪市
4125,江阴市富卫防静电材料有限公司,江苏省,无锡市,江阴市
4126,上饶市创伟科技有限公司,江西省,上饶市,信州区
4127,北京睿智皓天微电子科技有限公司,四川省,成都市,武侯区
4128,浙江曼顿科技有限公司,浙江省,台州市,
4129,宁夏筑云科技有限公司,宁夏回族自治区,银川市,兴庆区
4130,苏州四方消防工程有限公司,江苏省,苏州市,
4131,西安鼎研科技股份有限公司,陕西省,西安市,长安区
4132,凉山州慕蒽莱信息科技有限公司,四川省,凉山彝族自治州,西昌市
4133,洛阳铭圣测控科技有限公司,河南省,洛阳市,涧西区
4134,云软通,青海省,西宁市,城北区
4135,长春万盟科技有限公司,吉林省,长春市,绿园区
4136,江苏金徕光电科技有限公司,江苏省,镇江市,句容市
4137,武汉鑫弘尚技术有限公司,湖北省,鄂州市,华容区
4138,湖北美标汽车制冷系统有限公司,湖北省,荆州市,沙市区
4139,郑州鲜柚文化传播有限公司,河南省,郑州市,金水区
4140,武汉普惠海洋光电技术有限公司,湖北省,武汉市,江夏区
4141,安徽中能众诚新能源科技有限公司,浙江省,杭州市,余杭区
4142,深圳市海洋王电网照明技术有限公司,辽宁省,沈阳市,浑南区
4143,河南金商源计算机网络有限公司,河南省,郑州市,中原区
4144,山东安科嘉创网络科技有限公司,山东省,淄博市,高青县
4145,湖南三德科技股份有限公司,湖南省,长沙市,长沙县
4146,漳州市旺盛信息技术有限公司,福建省,漳州市,芗城区
4147,昆明朗卓技术咨询有限公司,云南省,昆明市,五华区
4148,天津滨海新区推动科技有限公司,天津市,天津市,滨海新区
4149,成都慧能信息技术有限公司,四川省,成都市,武侯区
4150,广州昆德半导体测试技术有限公司,广东省,广州市,增城区
4151,杭州云在信息科技有限公司,浙江省,杭州市,余杭区
4152,成都京东方光电科技有限公司,四川省,成都市,郫都区
4153,广东联悦气体有限公司,广东省,韶关市,武江区
4154,福建鑫三鼎机械有限公司,福建省,厦门市,湖里区
4155,青海天沐时科技有限公司,青海省,西宁市,城西区
4156,北京利物融通信息技术有限公司,辽宁省,沈阳市,和平区
4157,四川领创数智科技有限公司,四川省,乐山市,峨眉山市
4158,青岛极智盛科技工程有限公司,山东省,青岛市,城阳区
4159,山西木子天禾网络科技有限公司,山西省,太原市,小店区
4160,美宿酒店管理河北有限公司,河北省,石家庄市,长安区
4161,行信通科技（内蒙古）有限责任公司,内蒙古自治区,呼和浩特市,玉泉区
4162,大连慧视智能科技有限公司,辽宁省,大连市,甘井子区
4163,湖北辰鑫亿联科技有限公司,湖北省,武汉市,江夏区
4164,武汉新致合电气有限公司,湖北省,武汉市,洪山区
4165,华数（厦门）信息有限公司,福建省,厦门市,湖里区
4166,河北空分科技发展股份有限公司,河北省,石家庄市,栾城区
4167,上海枫花光电科技有限公司,上海市,上海市,松江区
4168,江西挺进环保科技股份有限公司,江西省,赣州市,章贡区
4169,芜湖熙诚信息科技有限公司,安徽省,芜湖市,镜湖区
4170,阅动（长治）信息技术有限公司,山西省,长治市,
4171,合肥通友时代信息技术有限公司,安徽省,合肥市,蜀山区
4172,恒银金融科技股份有限公司,广西壮族自治区,柳州市,鱼峰区
4173,河北凯略项目管理有限公司,河北省,石家庄市,桥西区
4174,深圳市正光飞腾科技有限公司,广东省,深圳市,龙华区
4175,坤昱（山东）健康科技有限公司,四川省,成都市,双流区
4176,商丘融启商标代理有限公司,河南省,商丘市,睢阳区
4177,石家庄华通创新科技有限公司,河北省,石家庄市,长安区
4178,唐山维思顿智能科技有限公司,河北省,唐山市,开平区
4179,文华智典（武汉）科技有限公司,湖北省,武汉市,江夏区
4180,珠海北望生物科技有限公司,广东省,珠海市,金湾区
4181,浙江博纳智联科技有限公司,浙江省,杭州市,滨江区
4182,河北也牛科技有限公司,河北省,石家庄市,长安区
4183,浙江瑞邦建设工程检测有限公司,浙江省,丽水市,松阳县
4184,可成科技（宿迁）有限公司,江苏省,宿迁市,宿城区
4185,深圳毅瑞得电机有限公司,广东省,深圳市,
4186,思睿合通（天津）医疗器械有限公司,天津市,天津市,滨海新区
4187,成都佳泰永恒科技有限公司,四川省,成都市,武侯区
4188,昆明君林科技有限公司,云南省,昆明市,盘龙区
4189,江西联塑科技实业有限公司,江西省,南昌市,新建区
4190,黑龙江易商互联科技有限公司,黑龙江省,哈尔滨市,南岗区
4191,武汉通测科技有限公司,湖北省,武汉市,江夏区
4192,成都市德科立菁锐光电子技术有限公司,四川省,成都市,郫都区
4193,黑龙江省亿赢智慧城市项目管理有限公司,黑龙江省,哈尔滨市,道里区
4194,凯德重工有限公司,江苏省,镇江市,扬中市
4195,磐石创新（江苏）电子装备有限公司,江苏省,徐州市,贾汪区
4196,武汉烽火普天信息技术有限公司,新疆维吾尔自治区,乌鲁木齐市,天山区
4197,新疆智盛未来科技有限公司,新疆维吾尔自治区,喀什地区,喀什市
